index,Date,product_group,dispatches_SellIn,orders_SellIn,SellOut,promo,hyp_promo,type_promo_1,type_promo_2,sin_dayofyear,cos_dayofyear,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9
6078,2019-08-25,Product_04,4309,4309,5390,2.4000000000000004,0.0,0.0,0.0,-0.8064799463209447,-0.5912614448635783,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
6085,2019-08-25,Product_11,181,181,370,2.9000000000000004,62.427745664739895,1.0,1.0,-0.8064799463209447,-0.5912614448635783,-0.07281424832040287,-3.388733713972047e-05,-0.0015708217535445634,-0.0015708217535445634,-0.0015708217535445634,-0.0015708217535445634,-0.0015708217535445634,-0.0015708217535445634,-0.0015708217535445634,-0.0015708217535445634
6091,2019-08-25,Product_17,733,1565,711,0.2,0.0,0.0,0.0,-0.8064799463209447,-0.5912614448635783,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
6106,2019-08-25,Product_32,1080,1134,1186,2.1,0.0,0.0,0.0,-0.8064799463209447,-0.5912614448635783,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
6120,2019-09-01,Product_04,6452,6452,6121,1.2000000000000002,0.0,0.0,0.0,-0.8717063187093217,-0.4900286664290594,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
6127,2019-09-01,Product_11,365,365,311,0.1,0.0,0.0,0.0,-0.8717063187093217,-0.4900286664290594,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
6133,2019-09-01,Product_17,521,1628,780,0.2,0.0,0.0,0.0,-0.8717063187093217,-0.4900286664290594,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
6148,2019-09-01,Product_32,834,835,1300,0.4,0.0,0.0,0.0,-0.8717063187093217,-0.4900286664290594,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
6162,2019-09-08,Product_04,3162,3165,5468,0.3,0.0,0.0,0.0,-0.9242907221930934,-0.3816892202666586,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
6169,2019-09-08,Product_11,0,0,304,0.1,0.0,0.0,0.0,-0.9242907221930934,-0.3816892202666586,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
6175,2019-09-08,Product_17,2528,2943,738,0.2,0.0,0.0,0.0,-0.9242907221930934,-0.3816892202666586,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
6190,2019-09-08,Product_32,2702,2807,1324,0.4,0.0,0.0,0.0,-0.9242907221930934,-0.3816892202666586,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
6204,2019-09-15,Product_04,5130,5178,5211,0.2,0.0,0.0,0.0,-0.9634705485641486,-0.26781430516217486,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
6211,2019-09-15,Product_11,544,544,266,0.1,0.0,0.0,0.0,-0.9634705485641486,-0.26781430516217486,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
6217,2019-09-15,Product_17,1176,1280,751,0.6000000000000001,0.0,0.0,0.0,-0.9634705485641486,-0.26781430516217486,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
6232,2019-09-15,Product_32,4358,4775,1148,0.6000000000000001,0.0,0.0,0.0,-0.9634705485641486,-0.26781430516217486,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
6246,2019-09-22,Product_04,5778,6030,5203,0.5,0.0,0.0,0.0,-0.9886775902323404,-0.15005539834465262,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
6253,2019-09-22,Product_11,909,909,281,0.2,0.0,0.0,0.0,-0.9886775902323404,-0.15005539834465262,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
6259,2019-09-22,Product_17,660,729,2601,52.3,30.635838150289025,0.0,1.0,-0.9886775902323404,-0.15005539834465262,-0.12242138654875247,-0.0002479011263326377,-0.005508938156545139,-0.005508938156545139,-0.005508938156545139,-0.005508938156545139,-0.005508938156545139,-0.005508938156545139,-0.005508938156545139,-0.005508938156545139
6274,2019-09-22,Product_32,2916,2918,1264,0.6000000000000001,0.0,0.0,0.0,-0.9886775902323404,-0.15005539834465262,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
6288,2019-09-29,Product_04,7923,8044,5464,0.7000000000000001,0.0,0.0,0.0,-0.9995462806873573,-0.03012030484690836,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
6295,2019-09-29,Product_11,362,362,306,0.2,0.0,0.0,0.0,-0.9995462806873573,-0.03012030484690836,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
6301,2019-09-29,Product_17,696,696,684,0.3,0.0,0.0,0.0,-0.9995462806873573,-0.03012030484690836,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
6316,2019-09-29,Product_32,1978,1978,1412,1.7000000000000002,0.0,0.0,0.0,-0.9995462806873573,-0.03012030484690836,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
6330,2019-10-06,Product_04,9005,9005,5321,0.2,0.0,0.0,0.0,-0.9959189961471792,0.0902516100310407,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
6337,2019-10-06,Product_11,182,182,293,0.1,0.0,0.0,0.0,-0.9959189961471792,0.0902516100310407,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
6343,2019-10-06,Product_17,1707,1777,661,0.2,0.0,0.0,0.0,-0.9959189961471792,0.0902516100310407,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
6358,2019-10-06,Product_32,753,753,4466,79.80000000000003,89.59537572254334,1.0,1.0,-0.9959189961471792,0.0902516100310407,-0.32362807750003453,-0.002189269505849102,-0.02661783389585628,-0.02661783389585628,-0.02661783389585628,-0.02661783389585628,-0.02661783389585628,-0.02661783389585628,-0.02661783389585628,-0.02661783389585628
6372,2019-10-13,Product_04,13773,13773,5177,0.6000000000000001,0.0,0.0,0.0,-0.9778483415056568,0.20931464596304888,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
6379,2019-10-13,Product_11,181,181,371,3.5,62.427745664739895,1.0,1.0,-0.9778483415056568,0.20931464596304888,-0.07281424832040287,-3.388733713972047e-05,-0.0015708217535445634,-0.0015708217535445634,-0.0015708217535445634,-0.0015708217535445634,-0.0015708217535445634,-0.0015708217535445634,-0.0015708217535445634,-0.0015708217535445634
6385,2019-10-13,Product_17,1971,2040,622,0.2,0.0,0.0,0.0,-0.9778483415056568,0.20931464596304888,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
6400,2019-10-13,Product_32,1352,1352,1064,1.7000000000000002,0.0,0.0,0.0,-0.9778483415056568,0.20931464596304888,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
6414,2019-10-20,Product_04,8958,8958,5471,0.4,0.0,0.0,0.0,-0.9455963874271428,0.3253420847119795,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
6421,2019-10-20,Product_11,370,370,276,0.1,0.0,0.0,0.0,-0.9455963874271428,0.3253420847119795,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
6427,2019-10-20,Product_17,1395,1429,675,0.2,0.0,0.0,0.0,-0.9455963874271428,0.3253420847119795,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
6442,2019-10-20,Product_32,1849,1849,1278,1.3,0.0,0.0,0.0,-0.9455963874271428,0.3253420847119795,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
6456,2019-10-27,Product_04,5137,5137,6118,0.9,0.0,0.0,0.0,-0.8996308696522434,0.4366512319560638,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
6463,2019-10-27,Product_11,544,544,252,0.1,0.0,0.0,0.0,-0.8996308696522434,0.4366512319560638,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
6469,2019-10-27,Product_17,809,865,760,0.5,0.0,0.0,0.0,-0.8996308696522434,0.4366512319560638,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
6484,2019-10-27,Product_32,1970,1970,1371,1.5,0.0,0.0,0.0,-0.8996308696522434,0.4366512319560638,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
6498,2019-11-03,Product_04,7243,7243,6362,10.9,0.0,0.0,0.0,-0.8406184056344783,0.5416278206559811,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
6505,2019-11-03,Product_11,181,181,306,0.1,0.0,0.0,0.0,-0.8406184056344783,0.5416278206559811,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
6511,2019-11-03,Product_17,388,422,2420,51.6,88.4393063583815,0.0,1.0,-0.8406184056344783,0.5416278206559811,-0.17599257941839913,-0.00035638183730775537,-0.00791963122914572,-0.00791963122914572,-0.00791963122914572,-0.00791963122914572,-0.00791963122914572,-0.00791963122914572,-0.00791963122914572,-0.00791963122914572
6526,2019-11-03,Product_32,1255,1255,1276,1.2000000000000002,0.0,0.0,0.0,-0.8406184056344783,0.5416278206559811,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
6540,2019-11-10,Product_04,3188,3188,5104,3.7,0.0,0.0,0.0,-0.7694148268839381,0.6387494220515268,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
6547,2019-11-10,Product_11,728,728,268,0.1,0.0,0.0,0.0,-0.7694148268839381,0.6387494220515268,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
6553,2019-11-10,Product_17,316,731,598,0.3,0.0,0.0,0.0,-0.7694148268839381,0.6387494220515268,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
6568,2019-11-10,Product_32,1186,1186,1620,17.3,62.427745664739895,0.0,1.0,-0.7694148268839381,0.6387494220515268,-0.2776082391172543,-0.0018779558843184916,-0.022832784021786363,-0.022832784021786363,-0.022832784021786363,-0.022832784021786363,-0.022832784021786363,-0.022832784021786363,-0.022832784021786363,-0.022832784021786363
6582,2019-11-17,Product_04,2351,2351,5619,1.5,0.0,0.0,0.0,-0.6870527672236675,0.726607524768565,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
6589,2019-11-17,Product_11,1,1,274,0.2,0.0,0.0,0.0,-0.6870527672236675,0.726607524768565,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
6595,2019-11-17,Product_17,141,695,631,0.2,0.0,0.0,0.0,-0.6870527672236675,0.726607524768565,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
6610,2019-11-17,Product_32,836,836,1319,0.3,0.0,0.0,0.0,-0.6870527672236675,0.726607524768565,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
6624,2019-11-24,Product_04,2158,2159,5529,0.3,0.0,0.0,0.0,-0.594726686960764,0.8039279618328208,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
6631,2019-11-24,Product_11,181,181,283,0.1,0.0,0.0,0.0,-0.594726686960764,0.8039279618328208,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
6637,2019-11-24,Product_17,1625,1936,600,0.1,0.0,0.0,0.0,-0.594726686960764,0.8039279618328208,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
6652,2019-11-24,Product_32,816,816,1308,0.8,0.0,0.0,0.0,-0.594726686960764,0.8039279618328208,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
6666,2019-12-01,Product_04,8288,8419,5339,0.9,0.0,0.0,0.0,-0.49377555015997737,0.8695893893466109,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
6673,2019-12-01,Product_11,908,908,264,0.0,0.0,0.0,0.0,-0.49377555015997737,0.8695893893466109,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
